BuildingType,Electricity(kBtu),GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,NaturalGas(kBtu),Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),buildingAge
NonResidential,11902958.0,0.76,Medical Office,47.61048,"Medical Office, Parking",-122.32837,1532059.0,EAST,3.0,437.0,Medical Office,162000.0,104000.0,266000.0,244.1999969,244.8000031,476741.8125,201.15,1.0,270384.0,58.0,78.19999695,78.19999695,21156670.0,21156670.0,71.0
NonResidential,21156669.0,0.21,Medical Office,47.60921,"Medical Office, Parking",-122.32425,0.0,EAST,14.0,438.0,Medical Office,282363.0,407795.0,690158.0,245.6999969,245.6999969,0.0,147.49,1.0,164332.0,100.0,283.7000122,283.7000122,55073120.0,55073120.0,24.0
NonResidential,53506520.0,1.21,Parking,47.61915,"Data Center, Office, Parking, Performing Arts, Restaurant, Retail Store",-122.34857,1566594.0,LAKE UNION,6.0,439.0,Mixed Use Property,200783.0,177660.0,378443.0,874.0999756,874.0999756,0.0,456.22,1.0,104922.0,100.0,707.2999878,707.2999878,75073888.0,75073888.0,15.0
NonResidential,74917352.0,2.48,Parking,47.61915,"Data Center, Financial Office, Office, Other, Parking, Restaurant",-122.34857,156525.0,LAKE UNION,6.0,440.0,Mixed Use Property,108912.0,104922.0,213834.0,2217.800049,2217.800049,0.0,530.59,1.0,109017.0,34.0,86.90000153,89.0,9474745.0,9707963.0,15.0
NonResidential,5625395.0,2.24,Hotel,47.62036,Hotel,-122.34588,3849350.0,LAKE UNION,5.0,441.0,Hotel,79608.0,29409.0,109017.0,199.1000061,205.8000031,0.0,243.66,1.0,228504.0,77.0,71.69999695,71.69999695,16373232.0,16373232.0,37.0
NonResidential,16373229.0,0.41,Office,47.62177,"Office, Parking",-122.36158,0.0,MAGNOLIA / QUEEN ANNE,5.0,443.0,Large Office,237282.0,38452.0,275734.0,225.0,225.0,0.0,114.14,1.0,123061.0,59.0,16.20000076,16.20000076,1987934.625,1987934.625,35.0
NonResidential,1987934.0,0.11,Non-Refrigerated Warehouse,47.56064,Non-Refrigerated Warehouse,-122.32522,0.0,GREATER DUWAMISH,1.0,444.0,Warehouse,123061.0,0.0,123061.0,50.70000076,50.70000076,0.0,13.86,1.0,40272.0,45.0,46.59999847,53.40000153,2756214.75,3153949.5,15.0
NonResidential,634386.0,1.98,Distribution Center,47.54868,"Distribution Center, Office",-122.3255,2121829.0,GREATER DUWAMISH,1.0,446.0,Distribution Center,59090.0,0.0,59090.0,71.40000153,78.90000153,0.0,117.11,1.0,106001.0,93.0,7.199999809,7.199999809,763364.5,763364.5,53.0
NonResidential,763364.0,0.05,Non-Refrigerated Warehouse,47.5471,Non-Refrigerated Warehouse,-122.32406,0.0,GREATER DUWAMISH,1.0,447.0,Warehouse,106000.0,0.0,106000.0,22.60000038,22.60000038,0.0,5.32,1.0,125779.0,19.0,125.5999985,126.6999969,18309150.0,18471858.0,53.0
NonResidential,15941028.0,1.49,Office,47.63349,"Laboratory, Office, Parking",-122.32634,2368120.0,LAKE UNION,3.0,449.0,Large Office,120200.0,38400.0,158600.0,360.3999939,361.6000061,0.0,236.9,1.0,118733.0,97.0,6.5,6.5,775729.1875,775864.1875,54.0
NonResidential,774965.0,0.05,Distribution Center,47.53764,Distribution Center,-122.3232,764.0,GREATER DUWAMISH,1.0,451.0,Distribution Center,119661.0,0.0,119661.0,20.5,20.5,0.0,5.44,1.0,82098.0,81.0,52.90000153,52.90000153,4342597.0,4342597.0,56.0
NonResidential,4342597.0,0.22,Office,47.62958,Office,-122.32826,0.0,LAKE UNION,7.0,452.0,Large Office,94472.0,44728.0,139200.0,166.1000061,166.1000061,0.0,30.27,1.0,95721.0,95.0,32.0,33.0,3063504.5,3155171.75,15.0
NonResidential,3063504.0,0.22,Office,47.62566,"Office, Parking",-122.34287,0.0,MAGNOLIA / QUEEN ANNE,6.0,453.0,Small- and Mid-Sized Office,61800.0,33921.0,95721.0,100.5,103.5,0.0,21.36,2.0,105563.0,83.0,53.59999847,53.59999847,5661689.5,5661689.5,32.0
NonResidential,5661689.0,0.19,Office,47.62929,"Office, Parking",-122.34194,0.0,MAGNOLIA / QUEEN ANNE,5.0,456.0,Large Office,98055.0,115228.0,213283.0,168.3999939,168.3999939,0.0,39.47,1.0,63199.0,7.0,179.1000061,184.6999969,11319836.0,11672252.0,20.0
NonResidential,4904243.0,3.62,Office,47.64776,Office,-122.33924,6415592.0,LAKE UNION,3.0,457.0,Large Office,56041.0,47656.0,103697.0,350.2999878,356.1000061,0.0,374.92,1.0,71751.0,56.0,71.59999847,77.09999847,5134607.5,5531460.0,15.0
NonResidential,5134607.0,0.48,Office,47.70105,"Office, Parking",-122.32659,0.0,NORTH,5.0,458.0,Small- and Mid-Sized Office,74880.0,0.0,74880.0,224.6999969,242.1000061,0.0,35.8,1.0,85339.0,53.0,70.59999847,74.40000153,6029121.5,6353294.0,42.0
NonResidential,6029121.0,0.47,Office,47.69999,"Office, Parking",-122.32663,0.0,NORTH,6.0,459.0,Small- and Mid-Sized Office,88774.0,0.0,88774.0,221.8000031,233.8000031,0.0,42.03,1.0,91281.0,93.0,43.5,43.5,5535626.0,5535626.0,37.0
NonResidential,5535625.0,0.32,Office,47.69917,"Adult Education, Bank Branch, Office, Parking",-122.3268,0.0,NORTH,5.0,460.0,Large Office,122250.0,0.0,122250.0,136.3999939,136.3999939,0.0,38.59,1.0,53730.0,20.0,88.30000305,88.30000305,4742869.0,4742869.0,33.0
NonResidential,4742869.0,0.62,Office,47.70063,"Office, Parking",-122.32487,0.0,NORTH,4.0,461.0,Small- and Mid-Sized Office,53730.0,0.0,53730.0,277.2000122,277.2000122,0.0,33.06,1.0,55593.0,55.0,76.0,79.40000153,4224872.5,4414587.0,37.0
NonResidential,2842549.0,1.68,Office,47.5671,Office,-122.36416,1382323.0,DELRIDGE,3.0,462.0,Small- and Mid-Sized Office,55593.0,0.0,55593.0,186.6999969,190.1999969,0.0,93.23,1.0,72066.0,54.0,65.19999695,68.0,4695139.0,4899096.0,56.0
NonResidential,4695138.0,0.24,Office,47.62269,"Office, Parking",-122.33224,0.0,LAKE UNION,4.0,463.0,Large Office,73096.0,60960.0,134056.0,204.6000061,213.5,0.0,32.73,1.0,158415.0,25.0,141.3999939,147.0,22394416.0,23293664.0,34.0
NonResidential,15927634.0,2.87,Retail Store,47.5653,Retail Store,-122.33076,6466780.0,GREATER DUWAMISH,1.0,464.0,Retail Store,158415.0,0.0,158415.0,358.6000061,364.5,0.0,454.49,1.0,155985.0,66.66666666666667,176.0,174.6000061,48406556.0,48037000.0,11.0
NonResidential,48155040.0,1.21,Office,47.61907,"Data Center, Office, Other, Restaurant",-122.33651,251511.0,LAKE UNION,8.0,465.0,Large Office,287819.0,0.0,287819.0,550.7000122,545.9000244,0.0,349.07,1.0,158738.0,50.0,389.1000061,385.6000061,61762380.0,61214744.0,87.0
NonResidential,46528618.0,7.99,Urgent Care/Clinic/Other Outpatient,47.60953,Urgent Care/Clinic/Other Outpatient,-122.32793,9571816.0,EAST,8.0,466.0,Other,158738.0,0.0,158738.0,1026.599976,1001.0,5650343.5,1268.87,1.0,58195.0,81.0,51.40000153,51.90000153,2991674.75,3018140.75,41.0
NonResidential,2991674.0,0.24,Office,47.62003,"Office, Parking",-122.35706,0.0,MAGNOLIA / QUEEN ANNE,4.0,492.0,Small- and Mid-Sized Office,58195.0,28800.0,86995.0,161.3999939,162.8000031,0.0,20.86,1.0,102653.0,62.0,104.0,107.6999969,18390344.0,19031574.0,31.0
NonResidential,14099499.0,1.98,Retail Store,47.66057,"Parking, Retail Store, Supermarket/Grocery Store",-122.36857,4290843.0,BALLARD,1.0,467.0,Retail Store,164437.0,0.0,164437.0,276.0,278.0,0.0,326.18,1.0,118016.0,95.0,47.40000153,49.09999847,5671256.0,5869476.5,17.0
NonResidential,5651060.0,0.22,Office,47.62402,"Office, Other, Parking",-122.33755,20195.0,LAKE UNION,5.0,468.0,Large Office,118248.0,66234.0,184482.0,148.5,153.6000061,0.0,40.47,1.0,54880.0,71.0,210.0,218.6999969,11594121.0,12072969.0,7.0
NonResidential,7500378.0,4.89,Laboratory,47.62348,"Data Center, Laboratory",-122.33743,4093742.0,LAKE UNION,3.0,469.0,Laboratory,55200.0,0.0,55200.0,504.5,509.0,0.0,269.71,1.0,176171.0,56.666666666666664,191.3999939,197.1999969,33713876.0,34746128.0,88.0
NonResidential,20388923.0,3.52,Laboratory,47.62254,Laboratory,-122.33753,13324952.0,LAKE UNION,4.0,470.0,Laboratory,129366.0,111793.0,241159.0,442.7999878,449.0,0.0,849.83,1.0,79384.0,96.0,37.29999924,37.29999924,3238216.0,3238216.0,13.0
NonResidential,3238216.0,0.16,Office,47.62286,"Financial Office, Food Service, Office, Other, Parking",-122.33804,0.0,LAKE UNION,6.0,471.0,Large Office,86700.0,52582.0,139282.0,117.3000031,117.3000031,0.0,22.57,1.0,168132.0,96.0,42.40000153,43.0,7851334.5,7960023.0,12.0
NonResidential,7695280.0,0.23,Office,47.62383,"Medical Office, Office, Parking",-122.3356,156054.0,LAKE UNION,5.0,473.0,Large Office,172371.0,98700.0,271071.0,131.5,133.3000031,0.0,61.93,1.0,127800.0,56.0,21.70000076,22.0,2767491.0,2811924.5,7.0
NonResidential,2545590.0,0.23,Non-Refrigerated Warehouse,47.62572,Non-Refrigerated Warehouse,-122.33389,221900.0,LAKE UNION,5.0,474.0,Warehouse,127800.0,0.0,127800.0,64.40000153,64.69999695,0.0,29.53,1.0,372503.0,71.0,80.80000305,81.59999847,30083496.0,30401640.0,102.0
NonResidential,20922584.0,1.13,Office,47.62855,"Office, Parking",-122.33035,9160910.0,LAKE UNION,5.0,475.0,Large Office,353919.0,206597.0,560516.0,202.1999969,200.6000061,0.0,632.4,1.0,131592.0,49.0,90.90000153,89.80000305,11963428.0,11812678.0,14.0
NonResidential,11719809.0,0.42,Office,47.62621,"Office, Parking",-122.33128,243618.0,LAKE UNION,6.0,476.0,Large Office,131592.0,95000.0,226592.0,281.6000061,278.0,0.0,94.64,1.0,535947.0,56.0,245.1000061,255.8000031,131373880.0,137106112.0,15.0
Campus,64627449.0,7.45,Other,47.62855,"Other, Parking",-122.33035,66746425.0,LAKE UNION,5.0,477.0,Other,535947.0,0.0,535947.0,509.3999939,515.5999756,0.0,3995.45,1.0,72407.0,80.66666666666667,270.3999939,275.1000061,31371618.0,31915486.0,19.0
NonResidential,20355803.0,4.55,Other,47.62121,"Office, Other, Parking, Retail Store",-122.33885,11015812.0,LAKE UNION,5.0,480.0,Mixed Use Property,109046.0,50654.0,159700.0,650.5999756,655.5,0.0,726.96,1.0,113803.0,97.0,51.0,51.0,6917478.5,6917478.5,13.0
NonResidential,5303806.0,0.58,Office,47.62137,"Fitness Center/Health Club/Gym, Office, Parking, Restaurant",-122.33744,1613672.0,LAKE UNION,4.0,481.0,Large Office,136143.0,73673.0,209816.0,135.1999969,135.1999969,0.0,122.68,1.0,178628.0,97.0,40.70000076,40.90000153,7519466.5,7554767.0,10.0
NonResidential,7147457.0,0.23,Office,47.62131,"Bank Branch, Office, Parking",-122.33814,372009.0,LAKE UNION,6.0,482.0,Large Office,193198.0,109905.0,303103.0,123.6999969,123.9000015,0.0,69.59,1.0,29732.0,66.0,42.09999847,46.79999924,2755829.0,3066491.25,10.0
NonResidential,1566221.0,1.1,Non-Refrigerated Warehouse,47.62002,"Non-Refrigerated Warehouse, Office, Other, Other - Entertainment/Public Assembly, Parking",-122.33687,1189608.0,LAKE UNION,3.0,484.0,Mixed Use Property,67380.0,0.0,67380.0,94.19999695,99.19999695,0.0,74.1,1.0,103135.0,82.33333333333333,236.5,241.5,24395228.0,24903228.0,62.0
NonResidential,15355254.0,5.74,Laboratory,47.62405,Laboratory,-122.34036,9039972.0,LAKE UNION,4.0,487.0,Laboratory,102235.0,0.0,102235.0,559.5,559.7000122,0.0,587.16,1.0,175364.0,86.33333333333333,171.1999969,180.1999969,45252356.0,47629656.0,53.0
NonResidential,29992691.0,2.34,Laboratory,47.62405,"Laboratory, Office, Parking",-122.34036,15259662.0,LAKE UNION,5.0,488.0,Mixed Use Property,282813.0,153684.0,436497.0,417.0,427.6000061,0.0,1019.53,1.0,64752.0,80.0,52.70000076,55.0,3415561.25,3558562.5,8.0
NonResidential,3415561.0,0.27,Office,47.62115,"Office, Parking",-122.3597,0.0,MAGNOLIA / QUEEN ANNE,5.0,489.0,Small- and Mid-Sized Office,67236.0,20826.0,88062.0,165.6000061,172.6000061,0.0,23.81,1.0,66648.0,69.0,54.5,57.59999847,3632613.75,3838006.75,42.0
NonResidential,3632614.0,0.29,Office,47.62224,"Office, Parking",-122.3585,0.0,MAGNOLIA / QUEEN ANNE,5.0,490.0,Small- and Mid-Sized Office,66762.0,20416.0,87178.0,171.1000061,180.8000031,0.0,25.32,1.0,66747.0,86.0,52.29999924,55.5,3493093.75,3705629.0,44.0
NonResidential,3493093.0,0.28,Office,47.62224,"Office, Parking",-122.3585,0.0,MAGNOLIA / QUEEN ANNE,5.0,491.0,Small- and Mid-Sized Office,66762.0,20416.0,87178.0,164.3000031,174.3000031,0.0,24.35,1.0,69691.0,75.0,50.0,0.0,3484915.5,0.0,46.0
NonResidential,3484915.0,0.28,Office,47.62014,"Office, Parking",-122.35768,0.0,MAGNOLIA / QUEEN ANNE,5.0,493.0,Small- and Mid-Sized Office,66400.0,21600.0,88000.0,157.0,0.0,0.0,24.29,1.0,108344.0,5.0,176.8999939,182.0,19165116.0,19718338.0,45.0
NonResidential,11703547.0,2.43,Medical Office,47.65821,"Medical Office, Parking",-122.31831,7461566.0,NORTHEAST,4.0,494.0,Medical Office,108344.0,88405.0,196749.0,411.5,416.2999878,0.0,477.87,1.0,95995.0,21.0,87.69999695,87.69999695,8422861.0,8422861.0,28.0
NonResidential,8005293.0,0.41,Medical Office,47.65884,Medical Office,-122.3183,417567.0,NORTHEAST,4.0,495.0,Medical Office,95995.0,95281.0,191276.0,266.3999939,266.3999939,0.0,77.99,2.0,106267.33333333333,28.333333333333332,47.79999924,51.0,5697472.5,6076957.0,22.0
NonResidential,3007514.0,1.47,,47.66838,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Restaurant/Bar, Outpatient Rehabilitation/Physical Therapy, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store, Self-Storage Facility, Vocat",-122.3931,2689958.0,BALLARD,2.0,496.0,Self-Storage Facility,111445.0,0.0,111445.0,103.0,106.4000015,0.0,163.83,1.0,98475.0,83.0,11.10000038,12.0,1090496.625,1178591.625,70.0
NonResidential,768997.0,0.23,Non-Refrigerated Warehouse,47.56885,Non-Refrigerated Warehouse,-122.37121,321500.0,SOUTHWEST,4.0,497.0,Warehouse,98475.0,0.0,98475.0,27.89999962,28.89999962,0.0,22.44,1.0,215602.0,23.0,198.1000061,200.3000031,42709624.0,43178016.0,19.0
NonResidential,26781892.0,2.94,Hospital (General Medical & Surgical),47.62667,Hospital (General Medical & Surgical),-122.32965,15927728.0,LAKE UNION,7.0,498.0,Hospital,201075.0,150455.0,351530.0,467.6000061,465.1000061,0.0,1032.63,1.0,121087.0,78.0,119.9000015,122.5999985,14512786.0,14843382.0,16.0
NonResidential,10680826.0,0.9,Supermarket/Grocery Store,47.7237,"Parking, Supermarket/Grocery Store",-122.29232,3831959.0,NORTH,2.0,500.0,Supermarket / Grocery Store,121087.0,187878.0,308965.0,310.2000122,310.8999939,0.0,277.98,1.0,63225.0,100.0,103.1999969,103.1999969,6522551.5,6522551.5,21.0
NonResidential,6522551.0,0.72,Supermarket/Grocery Store,47.56895,Supermarket/Grocery Store,-122.33775,0.0,GREATER DUWAMISH,1.0,503.0,Supermarket / Grocery Store,63225.0,0.0,63225.0,323.8999939,323.8999939,0.0,45.47,0.0,91532.0,56.0,31.39999962,35.29999924,3574542.25,4021869.0,8.0
NonResidential,1470885.0,1.07,Other - Services,47.56548,"Office, Other - Services",-122.35378,2103657.0,DELRIDGE,1.0,504.0,Other,113780.0,0.0,113780.0,60.0,64.09999847,0.0,121.98,1.0,325424.0,100.0,4.300000191,4.300000191,1396082.25,1396082.25,61.0
NonResidential,700977.0,0.17,Non-Refrigerated Warehouse,47.56419,Non-Refrigerated Warehouse,-122.34262,695105.0,GREATER DUWAMISH,1.0,507.0,Warehouse,243044.0,0.0,243044.0,9.0,9.0,0.0,41.8,1.0,156312.0,52.333333333333336,93.0,93.0,11521702.0,11521702.0,17.0
NonResidential,11521701.0,0.29,Parking,47.64942,"Office, Parking, Retail Store",-122.35024,0.0,LAKE UNION,3.0,508.0,Other,123940.0,156312.0,280252.0,291.8999939,291.8999939,0.0,80.32,1.0,72000.0,78.66666666666667,95.5,95.5,6876439.5,6876439.5,15.0
NonResidential,6876438.0,0.72,Other,47.63549,"Other, Parking",-122.34103,0.0,MAGNOLIA / QUEEN ANNE,3.0,513.0,Other,53464.0,12998.0,66462.0,299.8999939,299.8999939,0.0,47.94,1.0,107931.0,72.0,81.30000305,82.90000153,8773058.0,8949319.0,64.0
NonResidential,7704514.0,0.84,Retail Store,47.72053,Retail Store,-122.34739,1068542.0,NORTHWEST,1.0,514.0,Retail Store,131387.0,0.0,131387.0,234.5,234.0,0.0,110.46,1.0,67155.0,38.0,11.69999981,11.89999962,784364.5,800622.875,19.0
NonResidential,680865.0,0.11,Non-Refrigerated Warehouse,47.72377,Non-Refrigerated Warehouse,-122.34095,103500.0,NORTHWEST,3.0,515.0,Warehouse,94400.0,0.0,94400.0,33.5,33.70000076,0.0,10.24,6.0,124231.0,42.0,79.0,81.09999847,9814820.0,10079993.0,17.0
NonResidential,6390148.0,2.02,Strip Mall,47.72546,"Parking, Strip Mall",-122.34659,3424670.0,NORTHWEST,1.0,516.0,Other,111900.0,0.0,111900.0,190.5,193.0,0.0,226.43,0.0,144776.0,56.0,92.69999695,95.5,13424079.0,13827966.0,52.0
NonResidential,10307295.0,1.64,Wholesale Club/Supercenter,47.72803,Wholesale Club/Supercenter,-122.34214,3116783.0,NORTHWEST,1.0,517.0,Supermarket / Grocery Store,144776.0,0.0,144776.0,246.1999969,249.1000061,0.0,237.39,1.0,57805.0,79.0,150.8999939,150.8999939,17225444.0,17225444.0,32.0
NonResidential,7836595.0,4.85,Retail Store,47.7249,"Retail Store, Supermarket/Grocery Store",-122.34332,9388848.0,NORTHWEST,1.0,518.0,Retail Store,114000.0,0.0,114000.0,302.0,302.0,0.0,553.27,1.0,50065.0,78.0,173.0,177.8000031,8663691.0,8901074.0,49.0
NonResidential,6528390.0,3.17,Supermarket/Grocery Store,47.7235,"Parking, Supermarket/Grocery Store",-122.34458,2135300.0,NORTHWEST,1.0,519.0,Supermarket / Grocery Store,50083.0,0.0,50083.0,454.2000122,459.2000122,0.0,158.92,1.0,96504.0,73.0,51.70000076,51.70000076,4991360.5,4991360.5,19.0
NonResidential,4989211.0,0.28,Office,47.65086,Office,-122.35412,2149.0,LAKE UNION,3.0,520.0,Large Office,95426.0,28645.0,124071.0,162.3999939,162.3999939,0.0,34.9,1.0,90000.0,84.0,43.29999924,43.29999924,3897738.0,3897738.0,28.0
NonResidential,3897737.0,0.3,Office,47.64963,Office,-122.35158,0.0,LAKE UNION,4.0,521.0,Small- and Mid-Sized Office,53472.0,36528.0,90000.0,136.0,136.0,0.0,27.17,1.0,62232.0,70.0,87.0,87.0,5413418.0,5413418.0,16.0
NonResidential,5413417.0,0.39,Office,47.64849,"Office, Parking",-122.35041,0.0,LAKE UNION,3.0,522.0,Small- and Mid-Sized Office,62332.0,33709.0,96041.0,273.1000061,273.1000061,0.0,37.74,1.0,152579.0,96.0,68.69999695,68.69999695,11325513.0,11325513.0,15.0
NonResidential,10986553.0,0.34,Office,47.64822,"Data Center, Office, Parking, Restaurant",-122.34848,336610.0,LAKE UNION,3.0,523.0,Large Office,166128.0,114829.0,280957.0,211.3000031,211.3000031,0.0,94.47,1.0,138995.0,89.0,62.20000076,62.20000076,8651835.0,8651835.0,17.0
NonResidential,8116657.0,0.35,Office,47.64882,"Office, Parking",-122.34905,535178.0,LAKE UNION,4.0,524.0,Large Office,140302.0,103032.0,243334.0,187.3999939,187.3999939,0.0,85.01,1.0,119815.0,88.0,209.3000031,212.3999939,52960796.0,53734196.0,17.0
NonResidential,34936812.0,10.5,Other - Entertainment/Public Assembly,47.6074,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",-122.33777,475560.0,DOWNTOWN,6.0,525.0,Mixed Use Property,154660.0,0.0,154660.0,519.0,522.7000122,17548416.0,1623.34,1.0,243018.0,95.0,31.60000038,31.60000038,7683885.0,7683885.0,25.0
NonResidential,7683884.0,0.14,Office,47.55146,"Office, Parking",-122.32832,0.0,GREATER DUWAMISH,5.0,526.0,Large Office,268920.0,121375.0,390295.0,99.30000305,99.30000305,0.0,53.57,1.0,70000.0,87.0,15.89999962,16.29999924,1429146.375,1468317.375,34.0
NonResidential,1272922.0,0.19,Non-Refrigerated Warehouse,47.54983,"Non-Refrigerated Warehouse, Office",-122.32858,156224.0,GREATER DUWAMISH,2.0,527.0,Warehouse,90000.0,0.0,90000.0,46.20000076,46.70000076,0.0,17.17,1.0,50200.0,61.666666666666664,20.89999962,23.79999924,1047461.0,1193084.5,49.0
NonResidential,507461.0,0.64,Retail Store,47.55032,Retail Store,-122.32614,540000.0,GREATER DUWAMISH,1.0,528.0,Retail Store,50200.0,0.0,50200.0,43.0,46.09999847,0.0,32.22,1.0,53993.0,72.0,56.59999847,60.20000076,4758198.0,5055586.0,50.0
NonResidential,2871051.0,1.28,Office,47.66891,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",-122.38528,1887147.0,BALLARD,6.0,529.0,Small- and Mid-Sized Office,87833.0,6200.0,94033.0,130.8999939,134.5,0.0,120.24,1.0,63240.0,100.0,3.599999905,4.300000191,227566.7031,272913.6875,91.0
NonResidential,85409.0,0.13,Non-Refrigerated Warehouse,47.66724,Non-Refrigerated Warehouse,-122.38553,142158.0,BALLARD,2.0,530.0,Warehouse,63240.0,0.0,63240.0,6.599999905,7.400000095,0.0,8.15,1.0,182454.0,54.0,130.6999969,134.8000031,17085344.0,17628306.0,75.0
NonResidential,10708106.0,1.28,Parking,47.66233,"Parking, Retail Store",-122.3748,6377238.0,BALLARD,5.0,532.0,Other,140415.0,182454.0,322869.0,308.3999939,312.7000122,0.0,413.35,1.0,130293.0,41.0,3.599999905,3.599999905,465533.3125,465533.3125,8.0
NonResidential,465533.0,0.02,Self-Storage Facility,47.64676,"Parking, Self-Storage Facility",-122.37581,0.0,MAGNOLIA / QUEEN ANNE,4.0,533.0,Self-Storage Facility,106893.0,23400.0,130293.0,11.19999981,11.19999981,0.0,3.25,1.0,106041.0,94.0,10.60000038,11.80000019,1123943.0,1254908.5,28.0
NonResidential,739343.0,0.24,Non-Refrigerated Warehouse,47.65567,Non-Refrigerated Warehouse,-122.37478,384600.0,MAGNOLIA / QUEEN ANNE,4.0,534.0,Warehouse,106041.0,0.0,106041.0,25.70000076,27.0,0.0,25.58,1.0,94470.0,65.0,10.60000038,12.60000038,1000796.875,1187738.375,19.0
NonResidential,432859.0,0.35,Self-Storage Facility,47.63634,Self-Storage Facility,-122.3754,567938.0,MAGNOLIA / QUEEN ANNE,3.0,536.0,Self-Storage Facility,94470.0,0.0,94470.0,20.70000076,22.89999962,0.0,33.18,1.0,150840.0,88.0,49.90000153,50.90000153,7637986.0,7783714.5,60.0
NonResidential,7637985.0,0.29,Office,47.59963,"Office, Other, Parking",-122.32796,0.0,DOWNTOWN,10.0,538.0,Large Office,143508.0,38186.0,181694.0,156.8000031,159.6999969,0.0,53.25,1.0,22780.0,33.0,17.60000038,17.60000038,402051.3125,402051.3125,14.0
NonResidential,402051.0,0.12,Non-Refrigerated Warehouse,47.54769,Non-Refrigerated Warehouse,-122.3251,0.0,GREATER DUWAMISH,1.0,540.0,Warehouse,22780.0,0.0,22780.0,55.40000153,55.40000153,0.0,2.8,1.0,227556.0,95.0,37.29999924,39.29999924,8493420.0,8950688.0,50.0
NonResidential,1145957.0,1.91,Distribution Center,47.54187,"Distribution Center, Parking",-122.32714,4318805.0,GREATER DUWAMISH,1.0,543.0,Distribution Center,124472.0,0.0,124472.0,65.40000153,72.80000305,0.0,237.36,1.0,49918.0,72.0,30.60000038,35.09999847,1529510.25,1751500.375,49.0
NonResidential,8493419.0,0.26,Office,47.60411,"Office, Parking",-122.33225,0.0,DOWNTOWN,22.0,774.0,Large Office,129000.0,98556.0,227556.0,117.1999969,123.5,0.0,59.21,1.0,57540.0,26.0,44.90000153,48.79999924,2582687.0,2808274.75,46.0
NonResidential,836261.0,0.85,Distribution Center,47.54187,"Distribution Center, Parking",-122.32714,693249.0,GREATER DUWAMISH,1.0,544.0,Distribution Center,50065.0,0.0,50065.0,67.19999695,71.90000153,0.0,42.65,1.0,85400.0,49.0,18.0,18.0,1536998.25,1536998.25,49.0
